文本;群体情绪;时间
I’m sure wwe is paying him enough not to care rather he resigns with espn or not;0.020585728945235707;2024-06-18T23:54:00
There are distinguished college football fans?;0.021961543163684233;------
I’m okay with him off the show.;0.02624189668725614;2024-06-18T23:57:00
They own the NFL Network.;0.006148646502131014;------
He’s the worst commissioner the nfl has had in a while. He’s ruining it with all these streaming platforms no one can afford all of them so you have to pick and choose. He’s just worried bout money but not the fans.;0.0012557513198571792;2024-06-18T23:53:00
This clown has ruined the league. They would play flag football if he had his way;0.0008803504104221313;------
I'm pretty sure it was sold to the highest bidder;0.005445602872561188;2024-06-18T23:55:00
The quality is worse on Prime? 😂;0.0013554542819402002;------
Prime was terrible.;0.006506962963234811;2024-06-18T23:59:00
Nfl network is owned by the NFL or am I wrong so how's that happen;0.0002804373461132156;------
Pretty sure $$$ was a major factor.;0.0038832264779314805;2024-06-18T23:51:00
Bullshit, it was the money. Seriously, how much money does the NFL need?!?!;0.0022619143711423884;------
That's bs, he's full of it;0.006148646502131014;2024-06-19T00:00:00
Prime sucks!!;0.006506962963234811;------
The bigger clown was the person to hire him.;0.0031347437004490965;2024-06-18T23:46:00
It their own network!!! NFL Network!! Hello!!;0.005445602872561188;------
It sucks on Prime!;0.006148646502131014;2024-06-18T23:50:00
It's worse on prime 😂🤣🤣🤣;0.0006371672188460357;------
Roger Goddell when Noone is around;0.006148646502131014;2024-06-18T23:55:00
And it worse now;0.0031703152922927355;------
They selling the network to espn... so;0.00579424298654208;2024-06-18T21:00:00
@ this point he’s doing whatever he wanna do 🤷🏾‍♂️, it’s time to have that get rid of this clown conversation;0.012452662004593988;------
Suc a DIC Roger;0.0041823099171430685;2024-06-18T21:00:00
Wasn't the sound off in most games on prime, and picture kept freezing the first 6 games... prime is low quality cheep tv.;0.0021074416565922283;------
Huh?;0.006867257498380949;2024-06-18T18:00:00
bs;0.006867257498380949;------
How is this 🤡 in charge of anything…? Lifestyle of the Rich and the yes man….just goes to show, the NFL owners don’t care about the Shield, they care about the $$;0.002566760597378628;2024-06-18T19:00:00
Bs;0.006867257498380949;------
As much as people don’t like Jerry jones he was trying to get rid of him. patriots fans your boy Kraft is the reason he’s still here!;0.0010771003209573183;2024-06-18T18:00:00
That's BS;0.0031703152922927355;------
Is all about player safety. Meaning $$;0.005445602872561188;2024-06-18T20:00:00
What a phony says he cares about the fans while he keeps sending games to pay apps he”a douche;0.0008981389000897171;------
"Lol
Fox has terrible quality";0.00579424298654208;2024-06-18T21:00:00
Is America and Europe in general sending weapons to Ukraine?;0.0010047102373503603;------
Nothing problem they working together;0.0001482338002689176;2024-06-18T18:00:00
Why worried they are also sending weapons to ISRAEL SO WHAT;0.0004358727686880509;------
"China picking a war against Taiwan will only increase the economy of the West but destroy the Chinese long-term investment. China is already struggling and I don't think it will be reasonable to pick a war against anyone.
If China pick a war, their merchant vessels will be stacked up for a very long time.
Imagine causing the displacement of 1.4 bn people.
This was how Hong Kong and Taiwan were born and another war will further split China.. Chinese themselves are furious and need freedom and this might be an opportunity to strike against their own government";1.2250931352296015e-07;2024-06-18T20:00:00
About time;0.0022180284171846453;------
The world is better without Iran, north Korea china and Russia;0.0005699851610174806;2024-06-18T22:00:00
China puro panakot sila;0.0011436005894490582;------
This communist country has problems with all his neighbouring country, invaded Tibet and Mongolia etc;0.00015743621320784304;2024-06-18T17:00:00
"https://
www.thedailystar
.net/
tech-startup/
news/
nvidia-eclipses-
microsoft-world
s-most-valuable
-company-363668
1";0.0011332704533693007;------
Md Abuhurayra;0.0033819083822075185;2024-06-18T19:00:00
Thank you;0.000828287636866087;------
Taiwan needs to have nuclear weapons as a deterrence. No country that have nuclear weapons and the means to deploy them will be attacked. The USA will not fight for Taiwan. They will give military assistance and advice but will not physically fight with China. Learn from Russia/Ukraine war. Taiwan is not Israel.;8.451633213536842e-05;2024-06-18T19:00:00
USA will come closer to you and there nothing you will do about it;0.007619996101682857;------
China is an aggressor and biggest bully in Asia, does not respect international law, Everything is an excuse for their expansionist ambitions, They also want the entire South Sea and Taiwan Strait, to themselves. What a disgusting bad bully country! China said don't war and they call for international peace but It always bullies and coercion neighbors Taiwan. what’s this barbarian logics…the cost of invading Taiwan will be enormous.;0.0001077240386104336;2024-06-18T19:00:00
Why do countries carry out military drills? War is looming!;0.005588700695261369;------
"Humanity's enemy isn't Russia, China, Iran or North Korea, etc. It is the corporate-contr
olled US. Driven by insatiable greed and with 800+ military installations in 140+ countries worldwide, the corporate-contr
olled US Empire has a shameful history of toppling elected presidents who can't be bought. Empires never settle for anything less than total ownership and control of the world's natural, human and financial resources. This makes the US the main instigator of wars and terrorism worldwide. Humanity urgently needs real democracy in the corporate-contr
olled U.S., fraudulently disguised as 'democracy'. The 20 year-long Princeton University research in 2014 revealed/
confirmed the US is not a democracy or a republic. It's corporate-contr
olled and serves the corporations not the people. https://
www.washingtonti
mes.com/news/
2014/apr/21/
americas-oligarc
hy-not-democrac
y-or-republic-u
nive/";1.0628799306761776e-09;2024-06-18T17:00:00
United States done their part, now its China's turn. It is called quits. Don't cry like a baby if Russia or China done their drills.;0.0019491964764695624;------
Hopeless USA igniting war worldwide due to China dominating global economy and unable to compete, debet increasing from time to time (where debet is spending more than income) USA policy is clear to remain world leader or destruction for all using nuclear war.;0.00915301302207751;2024-06-18T23:30:00
They'll still blame NATO for expansionism and average Europeans will buy the idea. 😂;0.004849090216834599;------
China has no EXPERIENCE in modern wars not even in past centuries wars, just inside conflicts.;0.0012780787064139688;2024-06-18T23:28:00
Just to keep the US busy and soon it will condem, and its only what can the US offers;0.005977585240215261;------
At the end aggressors will never end well. Fact;0.013540242419285201;2024-06-18T23:58:00
Well done China 🇨🇳. Taiwan question is the internal matter for China;0.005212068118818357;------
Big celebration 🍾;0.007200388666969201;2024-06-18T23:32:00
"What the hell are you gonna do..?
Whom are you gonna fight..?";0.005588700695261369;------
They aren't stupid like Russia they won't start a war;0.004212833746593878;2024-06-18T23:36:00
Taiwan is a country own its own so just is dictator;0.0048977050345491106;------
US taxpayers will pay for the war, just start it. China will have done it in Taiwan island itself. Multipolar world is inevitable;0.0013889609993690108;2024-06-18T23:43:00
"US fingerprints are everywhere there is chaos and destruction

Why does US think arming Taiwan is protecting it?

When will US seek peaceful means to solve misunderstandin
gs?";0.002310108797311916;------
Good,China is a Superpower;0.005262617373597226;2024-06-18T23:29:00
"China really need help.,they need world attension.:,jus
t the president of north korea..,😂😂.,they needs doctors for mental health..,😂😂";0.0010517679224734827;------
"😌🎙️🇷🇺Yes but Putin is very right, the true Israelites, hebrews, Jews are Black People. The white Israelites that are now in israël are fake ones and imposters. And Jesus Christ was a black man. So there is no blessings for Fake israël, Right?
https://
vm.tiktok.com/
ZMMmGAHQT/";0.00025091204332988373;2024-06-18T23:28:00
be careful in case of war Chinese immigrants are a legitimate target;0.003592970642792439;------
Taiwan is China and China is Taiwan;0.006785363497397951;2024-06-18T23:27:00
The Chinese dictatorship must accept Taiwan's independence;0.003670949859736435;------
China government is all bluff and bluster.;0.006785363497397951;2024-06-18T23:20:00
"Gaza massacre is almost done. Next war, Taiwan. 🗽💪

China is moving out off US sanction zone -\-\- actually most countries now do. China is almost ready. taiwan should prepare";0.0021100052739983738;------
Good move! Liberation of Taiwan is on sight;0.006377087574446642;2024-06-18T23:55:00
"Taiwan is already independent country.
Meanwhile, Chin.a is toot.hless bulldog";0.002103612059452302;------
Look sharp;0.0028682007798469028;2024-06-18T23:38:00
Stop also bullying the small country.😡😡😡;0.0025540413164362934;------
China can y’all just leave Taiwan alone, let them be an independent country instead, y’all have over a billion mouths to feed already, why add Taiwan to it ? 😂;0.0006086569482576047;2024-06-18T23:28:00
Stupid chinese;0.0028682007798469028;------
Man he could be a strong side defensive end if he’s already 265. Imagine Gibson and Ross as our edge duo in the future;0.0026172925539063065;2024-06-18T23:27:00
🙏🏻;0.004156497959546335;------
Nearly as much as the nation of Japan. This is not sustainable to have corporations this large. What happened to “ Too Big to Fail”?;0.0006108231703421193;2024-06-14T00:00:00
"This is kinda ridiculous. NVidia just makes chips. Microsoft, Amazon, Google, Apple, and OpenAI are all working on their own chips to replace NVidia.￼
Lots of people gonna lose money on that stock.";8.219937461963253e-05;------
"That’s how we make America great again.

HQ in California, incorporated in Delaware.";0.004277006539567582;2024-06-14T00:00:00
"If you vote for Trump, you are voting to join the soup lines, hunger, unemployment, hopelessness, and incompetence due to another crashed economy. https://
fortune.com/
2021/01/11/
us-economy-jobs-
numbers-trump-c
ompared-past-pr
esidents-worst-
record-since-ho
over/";0.003253607078276991;------
Got in just before the split Dumping my TSLA but keeping my AAPL;0.00907305916847183;2024-06-14T00:00:00
This occurred under President Joe Biden. Do not forget this.;0.000909309305501802;------
I’m voting for the “convicted felon”, not the kid sniffer… #Fjb;0.00492935960200018;2024-06-15T00:00:00
"Tax them 95%. Distribution of wealth.

(Lib speak)";0.005272364509628049;------
The Trump touted FoxCon project in Wisconsin says hello.;0.0029829223426582284;2024-06-14T00:00:00
Nvidia does make 1 hell of a vram based chipset, but they can be beaten, and their architecture is really good at only certiain things, granted those certain things are visuals and putting frames on a screen. Quantum computing could end their entire model.;0.00046301462953505227;------
Bought it at 13 per share. Thanks Pelosi for leaking it!;0.0009706724472069566;2024-06-15T00:00:00
"yea baby! and i bought at 85.00 a share before they split... who is your daddy....ME....
.";0.0011272941399269115;------
"Wall St now has the 'Fabulous 1' stock market,
sounds healthy.";0.0045971612059240415;2024-06-18T23:43:00
Amazing how Pelosi bought millions before it started going up…;0.005272364509628049;------
🤣🤣;0.007093154126617128;2024-06-18T22:00:00
And Skynet begins.;0.006350904610753712;------
"Thank a gamer https://
store.steampower
ed.com/app/
282440/
Quake_Live/";0.008368047922819267;2024-06-18T23:00:00
Alright, MAGA, let's take our country back. Dems are all moochers, criminals, and shoplifters.;0.0045971612059240415;------
"It""S alL pArT oF chYnA jOeS pLan tO sElL uS oUt tO cHyneR!! lo peRceNt fEr tHu bIG guY!!!";0.0018610720675154137;2024-06-18T21:00:00
Nvidia's surge to the top spot is a testament to the company's innovative approach and leadership in the AI revolution!;0.0038904276560801335;------
The top 500 US buisnesses are being held up by a single stock. Let that sink in #topboy;0.001987665488643461;2024-06-18T22:00:00
Look man i just want to be able to afford groceries;0.0019317157254464833;------
Nvidia headed for 140 !!!!;0.0005930988640559547;2024-06-18T23:37:00
"All 3 of these American companies are worth more than Russia:

-Nvidia
-Microsoft
-Apple";0.005642975638603492;------
Not a bubble ... 🫧🫧😒;0.0024145160874204656;2024-06-18T22:00:00
Remember when Diaper Don told us the market would crash if he didn’t win in 2020? Oops.;0.004702216223671844;------
Nvda is mooning to $200 very soon;0.004813742985220946;2024-06-18T23:00:00
"So glad I bought quite a bit of this stock a couple years back.

🥳🥳✅";0.0007403851806787109;------
LIES-All LIES-;0.005094267056742996;2024-06-18T23:00:00
"I urge everyone to start somewhere now no matter how small, this is literally the time for that forget material things, don't get tempted, I became more better the moment I realized this and I take a bold step by investing into cryptocurrency company head by Mrs Kara AyaIa and I can gladly say it's the best step ever you can reach her as well👉👉👉https://m.me/
Kara.Ayala.7o";2.0124252461077893e-07;------
🤔;0.0033884494235432096;2024-06-18T23:00:00
NO AI uses the hardware on the PC to run the LLM, all AI runs in the cloud - even doing SD on your personal PC a ten year old Titan X you can no longer buy will work faster than any 4090 or 30 series card you can currently buy, this is a lie Apple customers are just stupid;1.3071118631590265e-05;------
When iPhones has good colors;0.0024979669382414445;2024-06-18T23:00:00
Thanks for restoring my happiness. I was really depressed due to my financial issues and to my greatest surprise I got opportunity that changed my life from the investment I started with you few months back. Your reliability can't be equated. God bless you Sir Tyron Beukes;9.073903441572056e-07;------
Hi;0.0033884494235432096;2024-06-18T23:00:00
I had the privilege of witnessing firsthand the positive impact Steven Godfrey has made in our community. His dedication and kindness are truly inspiring. Thank you, Mr Steven Godfrey for your unwavering commitment to making a difference;0.0010080406016169418;------
They also have the douchiest CEO;0.013106325438752923;2024-06-18T23:00:00
I prefer AMD myself;0.0025059257370794417;------
Unsupportable propaganda;0.013870105263737331;2024-06-19T00:00:00
"""Media Sells Generative AI In Every Headline.""";0.006155839738988974;------
Tech stocks? Buy a bit. When your investment doubles, take out your initial investment when it dbls and let it ride. If it dbls again, take out another AMT equal you your investment and go for the ride with the rest setting a stop/loss. Enjoy.;0.000911962824233227;2024-06-18T23:00:00
This is what happens when you make a product that people want. The Goat.;0.000589406634744143;------
Buying Nvidia at 135 is a no brainer;0.00827740380822235;2024-06-18T23:00:00
"Something is wrong here.

Sure chips are important but common sense tells you it cannot be more valuable than the final product or the software thats need to run it.

We are staring at another Dot.com bubble.";0.002432031501905692;------
Most valuable until the PRC invades Taiwan and puts a major crimp on the critical chip manufacturing.;0.004653188602676935;2024-06-18T23:56:00
Money doesn’t bring happiness but we’ll wanna enjoy the good life and don’t wanna be depressed,I’m sending 5 grands to the 5 people to HMU with ‘GOD DID’ love y’all;0.0017492454495734381;------
And the Pelosi's after selling it, for transparency, quietly bought it again last Nov and have made millions off of it.;0.014991810912015584;2024-06-18T23:14:00
Next humanoid robot startups. The next trillion dollar industry.;0.005660771710837565;------
Greg Briney;0.013870105263737331;2024-06-18T23:00:00
Well, they keep producing overpowered and overpriced GPUs that the bitcoin-mining rubes buy up by the case. 🤣;0.008192695769571993;------
If AI gets rejected except for science, will the stock price drop?;0.010172691153172377;2024-06-18T23:00:00
Or is it the dark money sponsorship that pushes misleading and right wing conspiratorial “ads” on MSN’s landing page?;0.007012287717317067;------
To keep future growth projection valid compared to future earnings, they must start on the AI animated man Saturn landing already. Mars ain't enough 😂;0.004597449303287948;2024-06-18T23:00:00
Sounds like a cult;0.009579146230592701;------
Pride Viz;0.013870105263737331;2024-06-18T23:00:00
Meriton Deliu;0.013870105263737331;------
AI will take the jobs of self checkout machines that took the jobs from all working democrats 🙁;0.0021661515897144178;2024-06-18T23:43:00
Sounds like they need a big fat tax cut!/s;0.007668304123013574;------
"I'm helping those in need paying of their bills, debts and mortgages of the 5 first person that sends ""GOD NEVER FAIL""🤎🕊️.";0.0061771596326337785;2024-06-18T23:00:00
Nvidia= isr/ael=terro rist😎🤓🤮💪😂;0.013106325438752923;------
"Breaking news.. the war criminal Khalifa Haftar brought Russia, Wagner criminal company, America's first enemy and Europe to Libya for eliminating the interests and dreams of America and Europe in Africa and threaten Europe’s security by illegal immigration and cutting off gas and oil. He is now running for presidency, and the bodies of women and children are still being exhumed from mass graves in the city of Tarhuna. What is happening in Libya is a disgrace on global democracy. He and his sons are also behind what is happening today in Sudan, Burkina Faso, Mali, Central African Republic and Niger.. The stay of the war criminal Khalifa Haftar in Libya is a continuation of destabilization
Africa and the entire region, and a threat to international peace and security.
https://
nationalinterest
.org/feature/
congress-should-
sanction-libyan
-warlord-and-us
-citizen-khalif
a-haftar-193883";4.23703691840508e-08;2024-06-18T23:00:00
"GAMEDAY🏀
Live streaming⤵️📺📱https://
molatv.takemaste
r.org/
basketball1.php
Official license of broadcasting rights©
And don't forget to share With all the fans of your favorite team..";0.000567586333739254;------
"Game Will Be Broadcast Live on
https://
magiccom.takemas
ter.org/
basketball1.php";0.00028720869807055536;2024-06-18T23:50:00
"📊📺🖥️💻 https://
scoreboard.onstr
eam4k.com/
basketball.php?l
ive=Streaming";0.0013432775820708474;------
"GoGame will be broadcast live on
Live here 🔥📲🎥💻⏰
https://
espn-plus.filter
tvsports.com/
basketball.php";0.00045459849579773925;2024-06-18T23:07:00
"📊📺🖥️💻 https://
scoreboard.onstr
eam4k.com/
basketball.php?l
ive=Streaming";0.0013432775820708474;------
Blackrock & vanguard is the biggest 🙂;0.08483140387578401;2024-06-18T23:19:00
the AI effect 💥;0.0476115587697908;------
Loved ati radeon back in the days but later loved nvidia cards . Nvidia has always innovated;0.05724574503218807;2024-06-18T23:00:00
BMI will be next! Quantum Computer is the next big thing!;0.03952594285243468;------
🤔;0.0531760662868051;2024-06-18T23:56:00
Love you sir 🙏. from india 🇮🇳. Sir our software are also good. Sir india is also doing good in technology.;0.04578399270631602;------
Graphics 💪 than windows 😂 😂 😂;0.01222151636161725;2024-06-18T23:00:00
You mean nvidia graphics card surpass Microsoft Windows and Microsoft word: I don’t think so;0.007516679032411033;------
When can 4070 series become a little bit cheaper?;0.027856771459219113;2024-06-18T23:00:00
must be the nvidia of every company;0.050386153998206396;------
How about Qualcomm?;0.050386153998206396;2024-06-18T23:00:00
All it takes it a couple of bad news reports then the stock goes down along with it’s value lol;0.007669297484374115;------
That's graphics;0.050386153998206396;2024-06-18T23:00:00
As it should be. My share keeps growing over time. 🙃🙃;0.036954498417542926;------
Crypto mining!;0.050386153998206396;2024-06-18T23:12:00
Ahora le tendrán más Nvidia😃;0.07055446027950997;------
Kaylee Ng;0.050386153998206396;2024-06-18T23:00:00
Mainland China joined the group;0.04486726312605281;------
"Nvidia just passes Apple in market cap as second-most valuable public U.S. company in the 5th of this month, and everyone who thinks Nvidia only as the “graphic” should take a look of this keynote from computex 2024, and need to start to shift your mind and rethink what Nvidia can do in the future! https://
www.youtube.com/
live/
pKXDVsWZmUU?si=8
qzDcJZ2NtaDpE_8

Go Jensen!!!! Go Nvidia!! Taiwan always has your back!! 🇹🇼";0.0004827654636685887;2024-06-18T23:00:00
Wow thats amazing.;0.050386153998206396;------
"Congratulations
to hard working man. Best wishes in future.";0.016031945273307372;2024-06-18T23:00:00
A product can be consumed only in China and become the world's most consumed product. That's the power of population in an economy;0.036602141384699596;------
Technology journey. PC in 80s. Internet dot com in 2000. AI in 2023. Quantum computer is next.;0.014469733039886681;2024-06-18T23:05:00
Congratulations;0.0531760662868051;------
How can;0.0531760662868051;2024-06-18T23:00:00
Congratulations;0.0531760662868051;------
"The company I was optimistic about did not disappoint me.
It’s just the last word to hold on to such a throne";0.006813164721549887;2024-06-18T23:56:00
That is a major investment bubble getting ready to pop.;0.02575194111848562;------
Uhhh..Well technically, they are all the same company called BLACKROCK. Oh! Even CNN too is BLACKROCK. Cool;0.04650847475009924;2024-06-18T23:00:00
sure;0.055965978575403724;------
China wants play with you;0.002268875243759472;2024-06-18T23:20:00
Who cares? The Celtics earned the championship;0.0014023853396745824;------
Lebron James is the barometer;0.0027507102772691117;2024-06-18T23:00:00
Unless your team is in it, it's an unwatchable product.;0.0024361907587773504;------
They need the Warriors;0.0029110097467102826;2024-05-22T23:40:00
As a philanthropist who’s blessed, I also want to bless the first 7 PEOPLE to DM me with “GOD TIME” I know a lot of people needs assistance and i know love is very powerful GOD BLESS Y’ALL;6.33201205669953e-08;------
Boston is predictive and shoots too many threes and Luka always complaining. It was no fun to watch these finals.;0.0005440493442258881;2024-05-22T23:51:00
No one wants too see the Celtics.;0.0014182989465519999;------
11.5 is low;0.0029110097467102826;2024-05-22T23:52:00
#Celtics Boston Celtics 🙌;0.00259216133608459;------
"My praises and words are not enough to express how grateful I am to you herbert May God bless and elevate you, for everything you're doing for people. You're what everyone needs at this time
👇👇👇👇👇👇👇
Mark Leonard";0.002172343170978529;2024-05-22T23:46:00
He has been a great help to me and my family. I started with the minimum plan and after a week I got a returns. His Accuracy and reliability can't be compromised. I will continue to spread your good doings for all you've done in my life sir 👉 Mark Leonard;2.1319854454530514e-06;------
No one wants to watch Boston. That's why.;0.0003189313293166628;2024-05-23T00:00:00
"This company really changed my life,I bought a house and groceries also able to raise my kids, no scam very trustworthy.
Lots of testimonies, I’m grateful I joined them and I’m grateful to God.
👇👇👇👇👇👇👇👇
Mark Leonard";9.066999158830271e-05;------
Investing with Mark Leonard is not only safe but also a smart financial move. His expertise and dedication make him an excellent choice for investors seeking reliable returns. With his track record of success, he has proven himself as a trustworthy and knowledgeable professional in the investment industry. So quit worrying about money and start thinking in terms of abundance by investing with him. Thank you Mr Mark;0.002432668297524971;2024-05-22T23:43:00
Bc Luka is not him;0.0029110097467102826;------
"I have been blessed with his guidance and technique, he had helped me achieve my dreams, at first i thought it was all lies not until he proved me wrong with successful withdrawals, more blessings to you,
Xavierhardyfx";1.6544449593769958e-05;2024-05-22T23:40:00
So many investors are afraid and confused seeing different testimonies, different managers and still yet they still l*st their money in the hands of sc*mm*rs, I was a victim of such and i was lucky I met the right source on a review, Sir Archie whom i trust so much and believe in, and you can trade and get your profits without anystress. 👉 Archie Douedari;9.944796798966062e-07;------
Today I'm proud because I've gained more than I've lost in trading that's why I'll forever be thankful to my expert trader. Anthony Durham;0.0011482876356693752;2024-05-22T23:58:00
"They need Caitlin Clark

CC!!";0.00259216133608459;------
"Thank you I`m really happy for what you made me archive in life I must say you are a good man because you keep making me feel like I am on top of the world, Let's smash it together with Mark Leonard
He definitely will make everything clear to you just as he trades your capital to earn profits thanks mark";0.0015480364769274429;2024-05-22T23:45:00
"¡Muchas gracias a Sir Ethan Allen por su extraordinario servicio! Justo cuando pensaba que toda esperanza estaba perdida, intervinieron y recuperaron mi billetera. Su excelente comunicación y profesionalismo
durante todo el proceso fue realmente impresionante. Agradecido📈💯 contáctalo haciendo clic en el enlace ahora👉https://
www.facebook.com
/
profile.php?id=1
00093106484236";3.606665708439623e-05;------
personally recommend Mr Henryfor all your crypto trading guidance and mentorship, I am here as a witness to his large experience in the crypto market for he has changed many lives financially, contact him on Facebook 👉 Johnson Henry;0.0002295991683282455;2024-05-22T23:42:00
Brian Cole is a special Spud supporter! He has over the years created a great music tradition along with his support for all other activities in the district! Thank you for the extra effort you put in👊👊;0.00012980976173297684;------
"We need more of THIS!
Go Spuds!";0.000800520412614339;2024-05-22T23:46:00
Still prefer AMD. If nothing else they are less evil when it comes to graphics cards.;0.0012244906017707168;------
Ofcourse it will !! This is the Age of AI and Nvidia surely invested heavily in this new cutting edge tech .;8.13231365812745e-05;2024-06-18T23:28:00
"U.S. are losing their dominant position, they have lost it economically, and they're losing it politically and in many ways. It is as it say, the last bite of a dying snake, it's the most venomous and most poisonous.

The U.S. is doing everything they can to contain the development of China. It has engaged in wars on trade, diplomacy, and finance against China, but all end up in vain. The only card they can play right now is the Taiwan and South China Sea card, because the international community knows that the Chinese mainland regards people in Taiwan as compatriots.

One of the big worries is that the people of Taiwan are not being well educated by their leaders on how dangerous the situation in Taiwan can be and how in this very rough and dangerous games of geopolitics and National geopolitics in some ways it's like a game of chess .
In a game of chess you easily sacrifice a pawn, if it gives you an advantage, Taiwan is a pawn and Taiwan can be sacrificed. And the people of Taiwan must get to know this because if they don't they'll be sacrificed. And so at the end of the day the best thing we can do on Taiwan is to preserve the status quo. But as you can see with the visits by Nancy Pelosi to Taiwan, there are some forces who want to create trouble across Taiwan Straits. And even Thomas L. Friedman of New York Times described her visit as dangerous, reckless, and irresponsible. So the Taiwan question is a dangerous issue and that could start a conflict.";3.60239329159028e-10;------
"If there is a war with China over Taiwan, America’s regional allies aren’t likely to join the U.S. in fighting it.
Case in point , US allies reluctant on joining Red Sea attack task force .

The reality is that U.S. treaty allies don’t believe that Taiwan is worth fighting for .
As much as the US would hate to see China capture Taiwan, nothing on that island is worth risking America’s entire national security.";0.0004165068133792481;2024-06-18T23:23:00
Taiwan is a part/province of China.;0.0031092172410339867;------
Bring all yr national reserves n gold reserves back from dementia country;0.0032878307848262134;2024-06-18T23:35:00
What China will be doing:;0.004571033254873707;------
All WUMAOS should help ccp to buy up all these properties otherwise, its economy may collapse very soon.;0.003078355025293876;2024-06-18T23:24:00
"The main topic debunked the USD for a better tomorow
With a new global currency to generate the world economy";0.00044858145364305696;------
South Korea and Japan are in big trouble, Yanks want them to antagonise China but China has Russia and North Korea to take them down. That's why the two want to talk with China;0.001750554376129609;2024-06-18T23:36:00
China secretly surrender. No face. 😁;0.0016815547627571678;------
China should beware of the 2 runnniiing dogss.;0.0025009868026727;2024-06-18T23:24:00
🇯🇵 and 🇰🇷 should just 🖕🇨🇳;0.004571033254873707;------
What duterte did was CRIME. He killed people.;0.003794759169350138;2024-06-18T23:24:00
"Beware of fake china wumao accounts with my identity or my surname such as Julian Tirazona created by a couple of fuglee jealous china wumaos Joseph Siew, gay boy Modnar Yap aka John Wong, and maybe a couple of other fuglee jealous china wumaos because I destroyed and humiliated them so badly recently the only way they could cope was to open a bunch of fake jealousy pages, accounts, and rename their old accounts like a bunch of lowlife fuckwits, plus they’re also just so jealous of my intelligence, successful career, and good looks, getting destroyed by me every day on social media… I must have really triggered the hell out of all of them, look at all these fake accounts/pages 🤣🤣🤣🤣:
https://
www.facebook.com
/
Chinesewannabe14
50
http://
facebook.com/
josephsiewkh
https://
www.facebook.com
/jo.xiao.948
https://
www.facebook.com
/
profile.php?id=1
00094259557995
https://
www.facebook.com
/
profile.php?id=6
1556227871186
https://
www.facebook.com
/
profile.php?id=6
1555365403821
https://
www.facebook.com
/
profile.php?id=6
1555801673993
https://
www.facebook.com
/
profile.php?id=6
1556768050527
https://
www.facebook.com
/
profile.php?id=6
1556575035016
https://
www.facebook.com
/
profile.php?id=1
00094309591905
https://
www.facebook.com
/
profile.php?id=6
1556835381446
https://
www.facebook.com
/
profile.php?id=6
1555654446428
https://
www.facebook.com
/
profile.php?id=6
1556524589023
I’d be jealous of me too if I looked like anyone from this fuglee duo of wumaos wanting to badly be me 🤣🤣🤣🤣🤣:";1.7236694235281e-12;------
Egomaniac of the east gathering others to play big time bully, all bully Taiwan? Country so big, power so immense cannot take down Taiwan alone? 🤣;0.007722478995402556;2024-06-18T23:37:00
"A XIS OF E VIL

PRC C CP is the geno cidal land grabber and occu pier of CHEEENA belonging to
R O C.

Commie C CP terro rises the world from the river to the sea, the land to the air and outer space to the smallest sparkliest constellations.

CHEENA C O M M I E C CP has to return PRC to R O C under the hu mane and efficient governance of D PP DR LAI.

North Taiwan has to be returned back to FORMO SA.

Com mie & IS l*mic
ex tre mists warped ideology and dic ta tor ship.

They are only good at :

As always mentioned, they are joy k illers, peace rob bers, heartaches, headaches and stomach aches full of pains, sorrows, un rest, vio lence, quarrels, fights, hostility, stag nation to the c ivilisation of mankind. They are infested with vices behaving exactly like T hugs and terro rists.

They have to be wiped out like can cer for the betterment of man kind.";6.96909338468644e-08;------
Never trust the Japanese;0.007235101548147272;2024-06-18T23:14:00
Fumio Kishida's days are numbered too. Another dead wood's death wish to instigate Taiwan and Dumbo Pinoys to provoke China to strike back.;0.00160343139281339;------
"Japan former prime minister Yukio Hatoyama said The Taiwan question was created by US to contain China's development.

https://
youtu.be/
qUnD6unvU3g?si=m
SmBb4NE8Lot-O9X";0.0009573435625535567;2024-06-18T23:50:00
CCP is desperate and struggling against the G7 blockade. And this cunning fox is planning to play tricks and paint beautiful lies using its 1.4bil population market as the shining bait;0.0013394977301225634;------
Trump need to come as soon as possible;0.21424036221922677;2024-06-18T23:40:00
When everyone digs for gold, sell shovels.;0.16988847909003393;------
That cool company;0.3036181552328711;2024-06-18T23:21:00
So basically Apple, Microsoft and Nvidia will be surpassing each other on a daily basis based on stock trades and market cap.;0.05691415413679368;------
America about to burn Nvidia;0.19182159021779782;2024-06-18T21:00:00
Wow!!! I'm loving it Vote for Trump God bless America 🇺🇲;0.12918194274286357;------
Do that in Mindanao.;0.2030001208661808;2024-06-18T23:24:00
Nvidia's surge to the top spot is a testament to the company's leadership in the AI revolution and its dominance in the processor market.;0.14479537867177178;------
Oh look, now a new guy has the biggest di*k. Awesome.;0.10375166081891153;2024-06-18T22:00:00
Trump is winning soon ✊️👊;0.19182159021779782;------
Tesla will Surpass everyone soon.;0.19182159021779782;2024-06-18T22:00:00
AI is the future. Get comfortable.;0.18076513317225365;------
You have to be kidding me 🙀;0.19182159021779782;2024-06-18T23:00:00
CNN;0.28565381629230235;------
What the hell?;0.2030001208661808;2024-06-18T21:00:00
Wow God Bless America;0.18076513317225365;------
